,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
0,0.0,0.01125,0.01125,0.006494912065783993,0.010274356545335964,0.010880186643094909,0.01461057235019502,0.017090748260778603,0.021701255090311473,0.02612532773657417,0.03205251201469039,0.037735908867067465,0.04332955401833117,0.04673303829361965,0.046840594824493806,0.04235626595064711,0.03406247437412648,0.024040376250213318,0.014624781713364204,0.0070362454065923345
1,0.0,0.01125,0.01125,0.007983511532909967,0.012489378596799411,0.013049210286559445,0.017351455585395616,0.020309599635258215,0.02584086628616677,0.03119385558066064,0.03838796597944877,0.04535550630479756,0.05231089009407419,0.056737152772774135,0.05730456589659246,0.05238634156782432,0.04284398371018306,0.031089789430616688,0.019910901308945343,0.010803860021602038
2,0.0,0.01125,0.01125,0.009050638882728333,0.014077254089010234,0.014747260385325239,0.01960640462926515,0.023021679309363084,0.029380859864115032,0.035588480930333205,0.04395593849183147,0.05212576275649404,0.06035991161436256,0.0657435674487252,0.06672311319889712,0.06135373369051239,0.050591178438028905,0.037199882555439004,0.024420970319160365,0.013999369881383639
3,0.0,0.01125,0.01125,0.009739121682725565,0.015101710040879866,0.01595773287218575,0.021299456703597137,0.025139988422779317,0.0322315762743901,0.03921697724090068,0.04865735369766773,0.05794681407634119,0.06738742071914625,0.0736932017237679,0.07508778089808071,0.06931241289729012,0.05741305553658957,0.042507607910306736,0.028285914610256393,0.016721042509697918
4,0.0,0.01125,0.01125,0.010076591165092626,0.015603861466865654,0.016674527969909907,0.022391428179806803,0.026615063815710324,0.0343371907830715,0.04201879125978996,0.05242678812995198,0.0627559668774491,0.07334693318908726,0.08057781238971036,0.08245276647004003,0.07639238890006275,0.06350477073016013,0.047238233333906234,0.03172014025050923,0.01914334016677829
5,0.0,0.01125,0.01125,0.010076591165092626,0.015603861466865656,0.016899610873795688,0.022873708381359617,0.027430906679703125,0.035675052451937174,0.043965231822856055,0.055230642877788436,0.0665218276688941,0.07822245769206687,0.08641860957772501,0.0889012682616807,0.08275219216819978,0.06908728569746689,0.05163661497099811,0.034950870794885895,0.02145015205995813
6,0.0,0.01125,0.01125,0.009739121682725565,0.015101710040879866,0.016642014951095695,0.02276565290614452,0.027602890716315366,0.03625430014165223,0.045057905207620944,0.0570640429110743,0.06923821057867312,0.08201725907008227,0.0912474445033367,0.09451723121559313,0.08854207908879015,0.0743661741755995,0.05592728073564327,0.03818346802800525,0.0238063104022533
7,0.0,0.01125,0.01125,0.009050638882728335,0.01407725408901024,0.01591820428176336,0.022115360434579404,0.0271775914123423,0.03611402513013647,0.04532587817993514,0.057947097470261555,0.0709187625035403,0.08474513782306695,0.09509278482068564,0.09936490180574331,0.09387910028064238,0.07950720034165076,0.06029545135324943,0.041589258383828105,0.02635043522244513
8,0.0,0.01125,0.01125,0.007983511532909967,0.012489378596799413,0.014753810090552679,0.021003864199485318,0.02623448732334673,0.035320796940106834,0.044821441116529144,0.05792066042200556,0.0715927670605899,0.08642498588598774,0.0979713272210753,0.10347639152974653,0.09883209034476632,0.08462306640526404,0.06487949365097787,0.04530380974717181,0.029196494534002096
9,0.0,0.01125,0.01125,0.006494912065783992,0.010274356545335964,0.013186853930033372,0.019553017755220066,0.02488948981233937,0.033964909848941516,0.04361375341514556,0.05704129906337704,0.0713022211276073,0.08707881212563302,0.09988525647040744,0.10684656004673838,0.10341418582882986,0.08976641763574633,0.06976790668552434,0.04942826595993944,0.03243738430027594
